pos,word
n,jedenásť
n,11
n,jedenie
n,jedinec
n,jednotlivec
n,+osoba
n,jed
n,otrava
n,kukurica
n,jedlo
n,pokrm
n,potravina
n,strava
n,potrava
n,krmivo
n,výživa
n,jednoduchosť
n,nenápadnosť
n,jednota
n,jednotnosť
n,integrita
n,jednotka
n,jeden
n,1
n,prvok
n,mor
n,jeleňovité
n,Cervidae
n,Jemen
n,Jenisej
n,jen
n,Jeremiáš
n,Jerevan
n,Jerez
n,Jericho
n,Jeruzalem
n,jeseň
n,J
n,j
n,jéčko
n,Jób
n,Joel
n,jogurt
n,joint
n,Jonáš
n,Jordán
n,Jordánsko
n,jubileum
n,výročie
n,Judea
n,Judita
n,Juglandaceae
n,Juglandales
n,Juglans
n,juh
n,Juh
n,juhoameričan
n,juhozápad
n,júl
n,jún
n,junior
n,Jupiter
n,jurisdikcia
n,právomoc
n,justícia
n,súdnictvo
n,Južan
n,kabaret
n,Kabarovsk
n,kabát
n,kabátec
n,kabanica
n,kábel
n,kabína
n,kajuta
n,kabinet
n,prielez
n,studňa
n,kačicovité
n,Anatidae
n,kacír
n,bludár
n,neverec
n,neveriaci
n,kaďa
n,nádrž
n,vaňa
n,káder
n,kádre
n,kakofónia
n,rev
n,Kaledónia
n,kalendár
n,mesiac
n,kalibrácia
n,nastavenie
n,kalich
n,kalkulácia
n,počítanie
n,počty
n,výpočet
n,Kaluga
n,kal
n,nečistota
n,špina
n,kaluž
n,mláka
n,Kalvária
n,Golgotha
n,kalvária
n,kríž
n,kamarátka
n,priateľka
n,kambium
n,Kambodža
n,kamej
n,medailónik
n,portrét
n,kameňovanie
n,ukameňovanie
n,kameraman
n,kamera
n,Kamerun
n,kamión
n,kamoš
n,+kamarát
n,kampus
n,Kanada
n,Kanadčan
n,Kanadčanka
n,kanál
n,kanálik
n,tubulus
n,potrubie
n,prieplav
n,Kanawha
n,kancelária
n,kancelár
n,premiér
n,kandidátka
n,nominantka
n,uchádzačka
n,kandidát
n,nominant
n,uchádzač
n,kandidatúra
n,kandidovanie
n,kanibalizmus
n,kankán
n,kanonier
n,delostrelec
n,artilerista
n,kanonista
n,kánon
n,pravidlo
n,zákon
n,Kansas
n,KS
n,kantónčina
n,Kanton
n,Pearl
n,kanvica
n,kapacita
n,kapacitancia
n,objem
n,obsah
n,kapilára
n,vlásočnica
n,kapitál
n,kapitalizmus
n,kapitálnik
n,kapitalista
n,kapitola
n,kaplán
n,vikár
n,páter
n,farár
n,pastor
n,kaplnka
n,kapusta
n,Kapverdy
n,karabínka
n,karafa
n,kára
n,karát
n,voz
n,karburátor
n,karcinóm
n,kardinál
n,Karélia
n,Karibik
n,kariéra
n,karierizmus
n,karikatúra
n,karneol
n,karneval
n,Karolína
n,karoséria
n,karta
n,kartel
n,karty
n,kartridž
n,cartridge
n,karyokinéza
n,kaša
n,Kasai
n,kaštieľ
n,Kastília
n,kataklyzma
n,pohroma
n,katastrofa
n,Katalánsko
n,katalóg
n,Katar
n,kataster
n,nešťastie
n,tragédia
n,kategória
n,kat
n,katolík
n,katoptrika
n,Kaukaz
n,káva
n,kaviareň
n,kávovník
n,Kazachstan
n,Kazaň
n,kazateľ
n,Kazateľ
n,kázeň
n,kázanie
n,kazeta
n,zásobník
n,kefa
n,štetec
n,kefovanie
n,kartáč
n,kel
n,kemp
n,tábor
n,kemping
n,Keňa
n,Kentucky
n,KY
n,riad
n,keramika
n,hrnčiarstvo
n,keramikárstvo
n,keratín
n,rohovina
n,ker
n,krík
n,kilderkin
n,kilocycle
n,kilogram
n,kilo
n,kg
n,kilohertz
n,kilometer
n,km
n,kilotona
n,kinematografia
n,Kingstown
n,kinoskop
n,Kirgizsko
n,kismet
n,Kissimmee
n,kitovec
n,K
n,k
n,káčko
n,kľačanie
n,kľaknutie
n,kladivo
n,klad
n,plus
n,výhoda
n,klamanie
n,oklamanie
n,podvádzanie
n,podvodníctvo
n,podvedenie
n,šudiarstvo
n,švindeľ
n,Klamath
n,+klam
n,lož
n,faloš
n,+nepravda
n,klam
n,zámienka
n,zavádzanie
n,klamstvo
n,klas
n,klasika
n,klasifikácia
n,kategorizácia
n,roztrieďovanie
n,roztriedenie
n,klasik
n,+klasika
n,kláštor
n,klát
n,lopár
n,klauzula
n,odstavec
n,odsek
n,klávesnica
n,+kláves
n,tlačidlo
n,+klavír
n,fortepiano
n,kĺb
n,spoj
n,klebeta
n,fáma
n,klebetenie
n,prezrádzanie
n,rozprávanie
n,pletky
n,táranie
n,klenák
n,klenba
n,oblúk
n,strop
n,klenot
n,šperk
n,klepietkavce
n,Chelicerata
n,klérus
n,duchovenstvo
n,nadávka
n,prekliatie
n,klientela
n,klient
n,kliešte
n,kombinačky
n,klietka
n,búdka
n,koterec
n,klika
n,kotéria
n,krúžok
n,spolok
n,klik
n,klimatizácia
n,klin
n,klinček
n,klinec
n,klinika
n,kloaka
n,klobása
n,klobáska
n,klobúčik
n,viečko
n,uzáver
n,vrchnák
n,klobúk
n,klub
n,kľúč
n,kľučka
n,kĺzanie
n,klzisko
n,kňazstvo
n,seminarista
n,gróf
n,kniha
n,knižka
n,zväzok
n,kníhkupectvo
n,Paralipomenon
n,knižočka
n,brožúra
n,brožúrka
n,leták
n,letáčik
n,prospekt
n,prebal
n,knižnica
n,depozitár
n,know-how
n,riešenie
n,koalescencia
n,koberec
n,koberček
n,koč
n,kočiar
n,kočiš
n,štvorzáprah
n,kocúr
n,kódex
n,kód
n,kódovanie
n,predpisy
n,zákonník
n,koexistencia
n,koherencia
n,kohézia
n,súdržnosť
n,kohút
n,kohútik
n,pípa
n,kokpit
n,koktejl
n,koláč
n,múčnik
n,kola
n,cola
n,piroh
n,kolagén
n,koľaje
n,koľajnice
n,koľaj
n,koľajnica
n,kolaps
n,pracovník
n,kolega
n,kolegyňa
n,spolupracovníčka
n,kolekcia
n,kompendium
n,súhrn
n,kolektív
n,koleno
n,koleso
n,koliba
n,salaš
n,chalet
n,kolísanie
n,hojdanie
n,kolíska
n,kolky
n,kolónia
n,kolonializmus
n,dŕžava
n,kolonizácia
n,osídlenie
n,kolotoč
n,kolo
n,Kolumbijčan
n,komár
n,komáre
n,Nematocera
n,+komár
n,moskyt
n,komárovité
n,Culicidae
n,kombinácia
n,zostavenie
n,komédia
n,komentátor
n,komercializácia
n,komercionalizácia
n,kométa
n,komfort
n,pohodlie
n,pohodlnosť
n,komín
n,AEC
n,komisúra
n,komora
n,komôrka
n,izbietka
n,kompaktnosť
n,jednoliatosť
n,kompatibilita
n,kompenzácia
n,odškodnenie
n,kompetentnosť
n,kompetencia
n,komplex
n,komplexnosť
n,zložitosť
n,komplikovanosť
n,komplikácia
n,element
n,súčasť
n,komponovanie
n,tvorba
n,skladanie
n,kompót
n,+kompozícia
n,kompresor
n,turbodúchadlo
n,komprimovanie
n,kompresia
n,tlačenie
n,kompromis
n,+kompromis
n,komunikácia
n,komunista
n,komunita
n,spoločenstvo
n,komunizmus
n,koňak
n,konár
n,aktér
n,končatina
n,koncentrácia
n,sústredenie
n,koncept
n,koncepcia
n,konštrukt
n,koncert
n,koncil
n,koncovka
n,kondenzácia
n,zhusťovanie
n,kondícia
n,federácia
n,Konfederácia
n,konferencia
n,porada
n,+konferenciér
n,spor
n,konfrontácia
n,kongregácia
n,kongres
n,Kongres
n,koníček
n,záľuba
n,koniec
n,zakončenie
n,ukončenie
n,záver
n,koník
n,konkurencia
n,rivalita
n,konkurz
n,likvidácia
n,bankrot
n,koňovité
n,Equidae
n,konsenzus
n,konsolidácia
n,zlučovanie
n,spájanie
n,zapájanie
n,konspekt
n,prehľad
n,konštanta
n,nemenná
n,konštantnosť
n,stálosť
n,nemennosť
n,konštatovanie
n,konštitúcia
n,zloženie
n,štruktúra
n,konštrukcia
n,stavanie
n,budovanie
n,konštruktivita
n,konštruktívnosť
n,kontajner
n,kontakt
n,prostredník
n,sprostredkovateľ
n,nositeľ
n,kontemplácia
n,rozmýšľanie
n,uvažovanie
n,zahĺbenie
n,rozjímanie
n,kontext
n,okolnosti
n,kontinent
n,svetadiel
n,kontinuácia
n,pokračovanie
n,kontinuita
n,vytrvalosť
n,kontrabas
n,kontradiktórnosť
n,protirečivosť
n,kontrakcia
n,kontraktor
n,kontrapunkt
n,kontrast
n,kontremína
n,kontrola
n,regulácia
n,ovládanie
n,riadenie
n,test
n,verifikácia
n,overenie
n,konvencia
n,obyčaj
n,norma
n,konvent
n,konvergencia
n,zbiehanie
n,zbližovanie
n,konvertor
n,menič
n,prevodník
n,konverzácia
n,pohovor
n,konverzia
n,konzervant
n,konzervatórium
n,konzorcium
n,syndikát
n,konzul
n,konzultácia
n,audiencia
n,konzumácia
n,koordinácia
n,koordinátor
n,kumulácia
n,zbierka
n,kopček
n,pahorok
n,kopec
n,vŕšok
n,odpis
n,odtlačok
n,kopírovanie
n,duplikovanie
n,kopista
n,pisár
n,kop
n,kopnutie
n,výkop
n,kopytník
n,kopyto
n,pazúr
n,koralovcovité
n,Elapidae
n,kôra
n,šupka
n,koža
n,kožka
n,korčuľa
n,korčuľovanie
n,Kórea
n,koreferencia
n,korekcia
n,náprava
n,korenie
n,korenina
n,koreň
n,radix
n,korešpondencia
n,korienok
n,korisť
n,obeť
n,korma
n,kormidelník
n,kormidlo
n,smerovka
n,stabilizátor
n,kôrovce
n,Crustacea
n,kôrovec
n,korporácia
n,kortex
n,kortikosteroid
n,kortikoid
n,vrcholec
n,Sk
n,SKK
n,veniec
n,girlanda
n,korunka
n,korupcia
n,úplatkárstvo
n,koryto
n,válov
n,korzo
n,promenáda
n,kosačka
n,kosák
n,kosatka
n,kôš
n,košeľa
n,košík
n,kosť
n,Kostaričan
n,kostitras
n,kôstkoviny
n,kostlivec
n,kostolík
n,kostolník
n,kostra
n,skelet
n,kostrč
n,kostým
n,kostýmy
n,kotlina
n,kotol
n,bojler
n,kotlisko
n,kotrmelec
n,kotúč
n,disk
n,kruh
n,kotva
n,kov
n,kováč
n,kovboj
n,honelník
n,kovorobotník
n,priechodka
n,mince
n,kozák
n,pokožka
n,srsť
n,briadka
n,kozmetika
n,kozmetik
n,kozmetička
n,dermis
n,kórium
n,kozorožec
n,Kozorožec
n,kozub
n,ohnisko
n,krb
n,kožuch
n,kožušina
n,krab
n,krabička
n,truhla
n,debna
n,kraby
n,Brachyura
n,krach
n,krádež
n,krájač
n,príbor
n,krájanie
n,rezanie
n,krajan
n,krajanka
n,krajčír
n,návrhár
n,krajina
n,krajinár
n,štát
n,zem
n,lem
n,panstvo
n,grófstvo
n,králik
n,+králik
n,zajac
n,zajačik
n,kráľovná
n,panovníčka
n,kráľovstvo
n,kráľ
n,panovník
n,monarcha
n,krása
n,nádhera
n,krásavica
n,kráska
n,kočka
n,fešanda
n,krasokorčuľovanie
n,novela
n,krava
n,kravička
n,kŕč
n,krčah
n,putika
n,knajpa
n,cervix
n,varix
n,kŕdeľ
n,kreácia
n,kredenc
n,kredit
n,kremácia
n,kremeň
n,krém
n,kresba
n,maľba
n,náčrt
n,kresliar
n,kresťan
n,kresťanstvo
n,krhla
n,krídlo
n,okno
n,peruť
n,výkriky
n,vresk
n,+kriminalita
n,kriminálnosť
n,kriminológia
n,kritérium
n,štandard
n,kritickosť
n,križovatka
n,kritika
n,+kritik
n,posudzovateľ
n,recenzent
n,kritik
n,nespravodlivosť
n,neprávo
n,poškodenie
n,krivka
n,kríza
n,kríženec
n,miešanec
n,hybrid
n,bastard
n,+kríženie
n,miešanie
n,hybridizácia
n,krkavcovité
n,Corvidae
n,kŕmenie
n,+krmivo
n,seno
n,slama
n,kroj
n,odev
n,krok
n,kroket
n,pohyb
n,kronika
n,anály
n,letopisy
n,krotón
n,krovie
n,krovina
n,krst
n,krstenie
n,objímka
n,rozpera
n,obruč
n,krupobitie
n,ukrutnosť
n,neľudskosť
n,zverstvo
n,kružnica
n,prstienok
n,zostava
n,krv
n,krvácanie
n,krveľ
n,krvinka
n,krypta
n,komnata
n,kryštál
n,krytie
n,kryt
n,kapota
n,opláštenie
n,krytosemenné
n,plášť
n,veko
n,pokrievka
n,pokrývka
n,Kuba
n,Kubánec
n,Kubánka
n,m³
n,kubík
n,kuchár
n,kuchyňa
n,kufor
n,kufrík
n,taška
n,diplomatka
n,kulisa
n,kultivácia
n,kult
n,sekta
n,kumkvat
n,zhromažďovanie
n,zhromaždenie
n,kúpalisko
n,+kúpa
n,nákup
n,získanie
n,kúpanie
n,kúpeľ
n,kupé
n,kúpele
n,kúpeľňa
n,kupón
n,kupujúci
n,odberateľ
n,kura
n,Kura
n,kurča
n,kuriatko
n,Kurdistan
n,kúrenie
n,kuriér
n,kurotvaré
n,Galliformes
n,Kursk
n,kurzor
n,kurz
n,-školenie
n,trend
n,smer
n,orientácia
n,+kus
n,čiastka
n,šaškovina
n,kustód
n,opatrovateľ
n,kút
n,roh
n,Kuvajt
n,kužeľ
n,konoid
n,zaklínadlo
n,kvaka
n,kvalifikácia
n,spôsobilosť
n,kvalita
n,pozitívum
n,kvantita
n,veličina
n,kvapalina
n,škvrnka
n,zamak
n,štipka
n,troška
n,kvapôčka
n,kvartál
n,štvrťrok
n,kvarteto
n,štvorica
n,štvorka
n,štvorhra
n,kvazar
n,kvet
n,kvetina
n,kvíz
n,kvóta
n,kyanovodík
n,plutva
n,kyselina
n,"2,4,6-trinitrofenol"
n,RNA
n,vitriol
n,tanín
n,kyslík
n,oxokyselina
n,kytica
n,kývanie
n,laba
n,labka
n,Labe
n,LABLINK
n,laboratórium
n,vývarovňa
n,Lactuca
n,ľad
n,ladnosť
n,elegancia
n,kryha
n,ľadovec
n,Ladoga
n,lady
n,šľachtičná
n,Lafayette
n,ľahkosť
n,uľahčenie
n,nestálosť
n,prelietavosť
n,ľahostajnosť
n,nevšímavosť
n,nezáujem
n,laici
n,laik
n,lajdák
n,prasa
n,neporiadník
n,?lakeť
n,lakeť
n,lakros
n,laktogén
n,ulna
n,lalok
n,podbradok
n,Lamellicornia
n,laminát
n,lampa
n,svietidlo
n,laň
n,lano
n,povraz
n,šnúra
n,lanovie
n,bočnica
n,lanovka
n,Laos
n,lapač
n,Laponsko
n,Laredo
n,larva
n,Lascar
n,láska
n,láskavosť
n,látanie
n,zašívanie
n,latinčina
n,latinka
n,substancia
n,laureát
n,ľavica
n,lavica
n,lavička
n,ľavicovosť
n,lavína
n,Lawrence
n,lebka
n,legalizácia
n,+potvrdenie
n,légia
n,legionár
n,legislatíva
n,zákony
n,lekáreň
n,lekárnik
n,medicína
n,lektor
n,lemovanie
n,krajka
n,obšívka
n,lemovka
n,Lena
n,lenivosť
n,Leon
n,Leonberg
n,leone
n,Lepidosauria
n,lepkavosť
n,lepivosť
n,leptón
n,lesbička
n,lesba
n,lesk
n,les
n,lesníctvo
n,ranger
n,aerolínie
n,aerolinky
n,letec
n,pilot
n,letenka
n,Lethe
n,letisko
n,let
n,leto
n,letún
n,letúň
n,lev
n,levíča
n,levica
n,Leviticus
n,Lev
n,Lewiston
n,ležiak
n,Reptantia
n,liatina
n,Libanon
n,liberál
n,liberalizmus
n,libra
n,líce
n,licencia
n,koncesia
n,oprávnenie
n,Lichtenštajnsko
n,liečba
n,liečenie
n,zákrok
n,liečivo
n,kúra
n,terapia
n,+liehovina
n,pijatika
n,chlast
n,liek
n,lieskovec
n,lietadlo
n,liga
n,likér
n,zlikvidovanie
n,likvidita
n,lilangeni
n,Liliaceae
n,Liliales
n,Liliidae
n,limetka
n,Limpopo
n,limuzína
n,lingvistika
n,línia
n,priamka
n,linka
n,link
n,lipa
n,lipektómia
n,liposukcia
n,líška
n,lístok
n,zelenina
n,literatúra
n,liter
n,l
n,L
n,dm³
n,litosféra
n,geosféra
n,liturgia
n,Liverpool
n,elko
n,Llullaillaco
n,lobbizmus
n,lobby
n,lodenica
n,Lodine
n,plavidlo
n,Loganiaceae
n,argumentovanie
n,logika
n,logistika
n,logo
n,Logroño
n,Loire
n,lojálnosť
n,lojalita
n,lokalita
n,poloha
n,lokomotíva
n,rušeň
n,lom
n,zlomenie
n,pretrhnutie
n,lono
n,lopata
n,lopatka
n,špachtľa
n,lopta
n,loptička
n,lotéria
n,lotor
n,zvrhlík
n,Lotyšsko
n,Louisiana
n,LA
n,lov
n,lóža
n,ložisko
n,+ložisko
n,žila
n,Lubbock
n,lúč
n,ľudia
n,masa
n,masy
n,ľud
n,ľudstvo
n,svet
n,ľudoop
n,folk
n,folklór
n,telo
n,Lufkin
n,luhár
n,klamár
n,luk
n,lúka
n,Lukáš
n,lukostreľba
n,lukostrelectvo
n,zemiak
n,lupa
n,lúpež
n,lupič
n,únosca
n,zlodej
n,nájazdník
n,drancovník
n,Lusitánia
n,lutnista
n,Luxembursko
n,lux
n,lx
n,luxus
n,opulencia
n,prepych
n,lynčovanie
n,zlynčovanie
n,lynč
n,lyrika
n,lysina
n,pupenec
n,uhor
n,opar
n,lyža
n,lyžiar
n,lyžica
n,lyžička
n,lyžovanie
n,lyžiarstvo
n,Macaca
n,machinácia
n,machinácie
n,mach
n,lišajník
n,machovina
n,rašelinisko
n,machy
n,machorasty
n,bryophyta
n,mačiakovité
n,mačka
n,Mackenzie
n,mačkovité
n,Felidae
n,maďarčina
n,Maďarsko
n,Madeira
n,Madrid
n,maestro
n,mafia
n,Magdalena
n,Maghreb
n,Mahgrib
n,+mágia
n,?taumaturgia
n,magistrát
n,magnet
n,magnetizmus
n,magnetofón
n,Magnoliidae
n,mail
n,e-mail
n,Maine
n,ME
n,mainstream
n,máj
n,vlastníctvo
n,Majidae
n,domáci
n,majiteľ
n,majonéza
n,major
n,boss
n,veľdielo
n,majstrovstvá
n,šampionát
n,majstrovstvo
n,mak
n,makak
n,maklér
n,broker
n,makromolekula
n,Anatólia
n,Malacopterygii
n,Malaga
n,Malajzia
n,Malajzijčan
n,Malajzijčanka
n,malária
n,tona
n,miniauto
n,maliar
n,+maliar
n,natierač
n,pointilista
n,maličkosť
n,banalita
n,triviálnosť
n,malígnosť
n,zhubnosť
n,Mali
n,maloobchod
n,maloobchodník
n,obchodník
n,živnostník
n,trh
n,Malorka
n,malosť
n,Malvales
n,malvica
n,mambo
n,mamička
n,mama
n,mamka
n,maminka
n,Managua
n,Manama
n,+manažérka
n,riaditeľka
n,vedúca
n,správkyňa
n,manažment
n,management
n,Manchester
n,mandarínka
n,mandát
n,mandle
n,makarónka
n,manéver
n,uhnutie
n,+mánia
n,zlozvyk
n,manier
n,manipulácia
n,zaobchádzanie
n,zmenárnik
n,Manitoba
n,Man
n,manželka
n,žena
n,manžel
n,partner
n,partnerka
n,družka
n,manželstvo
n,+manžel
n,ženáč
n,manžeta
n,mapa
n,maratón
n,marec
n,Marek
n,margarín
n,marginália
n,cannabis
n,gandža
n,tráva
n,mariška
n,marka
n,marketing
n,markíz
n,markíza
n,márnica
n,kostnica
n,Maroko
n,Martinique
n,Martinik
n,Maryland
n,masakra
n,masaker
n,masakrovanie
n,krvipreliatie
n,krviprelievanie
n,masáž
n,Mashriq
n,mäsiarstvo
n,mäsiarčina
n,maska
n,maskovanie
n,prestrojenie
n,maslo
n,mäso
n,mäsožravce
n,Carnivora
n,mäsožravec
n,MIT
n,Massachusetts
n,MA
n,maštaľ
n,stajňa
n,+masť
n,balzam
n,matador
n,toreádor
n,Matamoros
n,+matematika
n,matika
n,maternica
n,uterus
n,matica
n,matka
n,mať
n,?mater
n,matkovražda
n,matnosť
n,matrac
n,mat
n,šach-mat
n,šachmat
n,Matúš
n,maximalizácia
n,maximum
n,naj
n,Mazatlan
n,McAllen
n,mechanika
n,pohon
n,mechanizácia
n,automatizácia
n,mechanizmus
n,ústrojenstvo
n,prístroj
n,mechúr
n,meč
n,šabľa
n,med
n,medaila
n,stuha
n,vavrín
n,Medellin
n,medián
n,lekárstvo
n,+medicína
n,medikácia
n,medikament
n,medik
n,medička
n,+meditácia
n,médium
n,senzibil
n,jasnovidec
n,špiritista
n,medovina
n,medveď
n,medvedík
n,macko
n,medveďovité
n,Ursidae
n,medzera
n,škára
n,medzerník
n,medzimozog
n,diencefalon
n,IDA
n,medziobdobie
n,medzičas
n,medzivládie
n,Megachiroptera
n,megahertz
n,megatona
n,meióza
n,Mekong
n,melanín
n,melódia
n,nápev
n,memorandum
n,memoriál
n,spomienka
n,pripomienka
n,mena
n,meniny
n,meno
n,názov
n,označenie
n,pomenovanie
n,menšina
n,minorita
n,psychopatia
n,menu
n,meradlo
n,mierka
n,meranie
n,vymeriavanie
n,meristém
n,meronymia
n,Merrimack
n,mesačník
n,mešec
n,Mesiac
n,mešťan
n,mestečko
n,malomesto
n,mesto
n,metafáza
n,meter
n,m
n,metóda
n,metrológia
n,metropolita
n,metrum
n,rytmus
n,Meuse
n,Mexicali
n,Mexičan
n,Mexiko
n,Mezoamerika
n,Micheáš
n,Michigan
n,MI
n,Microchiroptera
n,Midland
n,miecha
n,mieridlá
n,mier
n,pokoj
n,miešok
n,skrotum
n,miestnosť
n,izba
n,sprchy
n,mašinéria
n,lokál
n,lokalizácia
n,umiestnenie
n,priestor
n,rezidencia
n,realita
n,nehnuteľnosť
n,migrácia
n,mikrobus
n,minibus
n,mikrofilm
n,mikroorganizmus
n,mikropylus
n,mikroskop
n,mikrovlny
n,miláčik
n,zlatko
n,drahý
n,najdrahší
n,milovaný
n,milénium
n,tisícročie
n,milibar
n,milícia
n,mililiter
n,ml
n,cm³
n,milimeter
n,mm
n,milisekunda
n,militant
n,militarista
n,Milk
n,milosrdenstvo
n,milosrdnosť
n,milosť
n,zľutovanie
n,súcit
n,amnestia
n,milostivá
n,aféra
n,pomer
n,šťastie
n,požehnanie
n,zhovievavosť
n,milovník
n,milenec
n,mím
n,minca
n,minerál
n,miniaturizácia
n,zmenšovanie
n,minimalizácia
n,minimum
n,ministerstvo
n,Minnesota
n,MN
n,minulosť
n,minúta
n,miriagram
n,myg
n,Mississippi
n,MS
n,Missouri
n,MO
n,mitóza
n,mixér
n,mizantrop
n,odľud
n,miznutie
n,mizogamia
n,mizogám
n,mizogýn
n,mláďatko
n,potomstvo
n,predavačka
n,mládež
n,dorast
n,mladosť
n,mlaď
n,mlatba
n,mlátenie
n,mliečie
n,mliekár
n,mliekárstvo
n,mliekáreň
n,mlieko
n,M
n,emko
n,mních
n,mnohosten
n,Mobile
n,mobilizácia
n,močarina
n,slatina
n,bahnisko
n,močovod
n,uretra
n,ureter
n,móda
n,prúd
n,štýl
n,napodobenina
n,simulácia
n,modelovanie
n,zobrazovanie
n,vzor
n,príklad
n,modlitba
n,prosba
n,modrina
n,podliatina
n,sinka
n,modul
n,Mohawk
n,mokka
n,mokrina
n,mokraď
n,Moldavsko
n,molekula
n,momentka
n,snímka
n,snímok
n,okamih
n,minútka
n,Monako
n,monarchia
n,Mongolsko
n,Monocotyledones
n,Monocotyledonae
n,Liliopsida
n,monografia
n,+monománia
n,posadnutosť
n,monoteizmus
n,Monroe
n,Montana
n,MT
n,Monterrey
n,Montserrat
n,mops
n,mopslík
n,more
n,Moreau
n,morféma
n,morfológia
n,mosadz
n,Moskva
n,premostenie
n,väzba
n,most
n,nadjazd
n,motocykel
n,motorka
n,motolice
n,Trematoda
n,motor
n,motorika
n,motorizácia
n,Mozambik
n,možnosť
n,eventualita
n,mravnosť
n,morálka
n,mŕtvola
n,mŕtvy
n,mŕtvi
n,mučenie
n,trýznenie
n,týranie
n,muchovník
n,múčka
n,múdrosť
n,učenosť
n,rozvážnosť
n,uvážlivosť
n,vedátorstvo
n,vedomosti
n,múka
n,muky
n,utrpenie
n,agónia
n,multivitamín
n,Muncie
n,Murmansk
n,Muroidea
n,Murray
n,Murrumbidgee
n,Musaceae
n,Musales
n,Musa
n,muž
n,Myanmar
n,Barma
n,mykológia
n,mykóza
n,Myomorpha
n,myóm
n,myozín
n,myriameter
n,myslenie
n,premýšľanie
n,zamyslenie
n,objav
n,predstava
n,zámer
n,mysliteľ
n,myšovité
n,Muridae
n,mystika
n,tajuplnosť
n,záhadnosť
n,mytológia
n,báj
n,naberačka
n,varecha
n,Nablus
n,náboj
n,nábojnica
n,krédo
n,náboženstvo
n,viera
n,nábrežie
n,nábrežné
n,nábytok
n,načasovanie
n,synchronizácia
n,náchylnosť
n,náklonnosť
n,nacionalista
n,vlastenec
n,nacionalizmus
n,nacista
n,nacizmus
n,návrh
n,+náčrt
n,nárys
n,nadmiera
n,preplňovanie
n,Apoidea
n,nádej
n,dúfanie
n,nádenník
n,nadhadzovač
n,nadhľad
n,+nadir
n,podnožník
n,zenit
n,záhlavník
n,schránka
n,nadoblička
n,nadľadvina
n,nadobor
n,nadobúdateľ
n,postupník
n,štipendista
n,nadobudnutie
n,nádor
n,polyp
n,nadpis
n,záhlavie
n,nadplecok
n,okultizmus
n,vrchný
n,cisterna
n,rezervoár
n,povodie
n,nadsemenníky
n,nadšenec
n,obdivovateľ
n,nadstavba
n,superštruktúra
n,nadvláda
n,domínium
n,vláda
n,hegemónia
n,prevaha
n,dominancia
n,zvrchovanosť
n,nadvýroba
n,nadýchnutie
n,ovoňanie
n,nafta
n,preniknutie
n,náhľad
n,náhoda
n,-náhoda
n,náhrada
n,+náhrada
n,+odškodné
n,bolestné
n,vystriedanie
n,substitúcia
n,nahradzovanie
n,premiestnenie
n,náhradníci
n,náhradník
n,nahrávka
n,prihrávka
n,záznam
n,prepis
n,Nahum
n,naivita
n,nájazd
n,vpád
n,prepad
n,najlepší
n,nájom
n,nájomcovia
n,nájomné
n,nájomník
n,nájomca
n,prenajímateľ
n,obyvateľ
n,suverén
n,nákaza
n,nakládka
n,nakladanie
n,náklad
n,náklady
n,výdavok
n,nálož
n,neha
n,nežnosť
n,ohľad
n,nákrčník
n,viazanka
n,nákupca
n,nakupujúci
n,kupec
n,kupovanie
n,nakupovanie
n,nákupy
n,teleshopping
n,nakvapkanie
n,kvapkanie
n,nálada
n,pocit
n,Naľčik
n,náležitosť
n,naliehavý
n,nalodenie
n,naloďovanie
n,naloženie
n,namáčanie
n,namočenie
n,námaha
n,+námesačnosť
n,somnambulizmus
n,námestie
n,námet
n,téma
n,predmet
n,Namíbia
n,námietka
n,Namoi
n,námorníctvo
n,námorník
n,lodník
n,Nampa
n,naničhodník
n,zlosyn
n,podliak
n,lump
n,zloduch
n,nános
n,sedimentácia
n,Nan
n,urážka
n,inzultácia
n,bezočivosť
n,napätie
n,stres
n,napätosť
n,nápis
n,náplň
n,naplnenie
n,plnenie
n,vyplňovanie
n,naplňovanie
n,plnosť
n,prienik
n,prestúpenie
n,nápoj
n,drink
n,napomenutie
n,karhanie
n,pokarhanie
n,vyčítanie
n,výstraha
n,pohrozenie
n,nápor
n,reforma
n,naprávať
n,zreštaurovanie
n,rekonštrukcia
n,obnova
n,peňaženka
n,náradie
n,nástroj
n,pomôcka
n,náramok
n,narážka
n,zmienka
n,ohováranie
n,náraz
n,úder
n,zrážka
n,kolízia
n,zásah
n,nárek
n,kvílenie
n,nariekanie
n,narkoman
n,toxikoman
n,narkotikum
n,národ
n,narodenie
n,pôrod
n,zrodenie
n,zrod
n,narodeniny
n,národnosť
n,národovosť
n,štátnosť
n,náručie
n,zneužitie
n,oštara
n,ujma
n,násilie
n,teror
n,náskok
n,následník
n,následovník
n,následok
n,dôsledok
n,nasledovať
n,stíhať
n,sledovať
n,nasledovník
n,násobenie
n,krátenie
n,krát
n,násobok
n,okupovanie
n,nastávajúca
n,snúbenica
n,nevesta
n,nastávajúci
n,snúbenec
n,zarovnanie
n,vyrovnanie
n,nástraha
n,zariadenie
n,nástupca
n,legatár
n,odkazovník
n,nasýtenie
n,saturácia
n,naťahovanie
n,napínanie
n,rozpínanie
n,rozťahovanie
n,nátierka
n,tradícia
n,podanie
n,navíjadlo
n,rumpál
n,navijak
n,navlhčenie
n,zvlhčovanie
n,vlhčenie
